"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","공사립구분명","보험가입여부코드","지도자수","건축물동수","건축물연면적","회원모집총인원","세부업종명","법인명"
"3000000","CDFH3301052001000001","20010626","","03","폐업","03","폐업","20050414","","","","","","110430","서울특별시 종로구 장사동 199-1번지 태성빌딩 5층 ","서울특별시 종로구 종로22길 25  (장사동태성빌딩 5층)","","삼성골프연습장","20060216175334","I","2018-08-31 23:59:59.0","","199369.462312451    ","451874.018113143    ","골프연습장업","사립","0","","","","","",""
"3000000","CDFH3301052001000002","20010704","","03","폐업","03","폐업","20040624","","","","","","110846","서울특별시 종로구 평창동 76번지 ","서울특별시 종로구 평창24길 12  (평창동)","","귀빈골프스쿨","20040624181152","I","2018-08-31 23:59:59.0","","197725.951068718    ","456251.740629682    ","골프연습장업","사립","0","","","","","",""
"3000000","CDFH3301052002000001","20020107","","03","폐업","03","폐업","20090223","","","","","","110470","서울특별시 종로구 연지동 243-1번지 ","서울특별시 종로구 종로31길 26-8  (연지동)","","소피아골프클럽","20090223101857","I","2018-08-31 23:59:59.0","","199937.758482734    ","452212.793514773    ","골프연습장업","사립","0","","","","","",""
"3010000","CDFH3301052009000013","20091210","","01","영업/정상","13","영업중","","","","","2269-1031","","100282","서울특별시 중구 인현동2가 192-30번지 지하1층 B20호 ","","","원스크린골프장","20170529161123","I","2018-08-31 23:59:59.0","","199559.81287492     ","451275.242508566    ","골프연습장업","사립","","","","","","",""
"3000000","CDFH3301052003000001","20030711","","03","폐업","03","폐업","20040903","","","","3672-2684","","110521","서울특별시 종로구 명륜1가 7-19번지 르느와르빌딩1층 ","서울특별시 종로구 성균관로 73  (명륜1가르느와르빌딩1층)","","혜화골프클럽","20040904101350","I","2018-08-31 23:59:59.0","","199679.87650518     ","454119.380531702    ","골프연습장업","사립","0","1","","1749.86","","",""
"3000000","CDFH3301052003000002","20031208","","03","폐업","03","폐업","20090424","","","","02-736-3679","","110040","서울특별시 종로구 통의동 108번지 행림빌딩 지하1층 ","서울특별시 종로구 자하문로 36  (통의동행림빌딩 지하1층)","","백마실내골프연습장","20090424122457","I","2018-08-31 23:59:59.0","","197433.728224877    ","452996.982975482    ","골프연습장업","사립","1","1","","1126.7","","",""
"3010000","CDFH3301052009000014","20091218","","01","영업/정상","13","영업중","","","","","","","100282","서울특별시 중구 인현동2가 181-26번지 3층 ","","","수남스크린골프","20091218171536","I","2018-08-31 23:59:59.0","","199595.641572295    ","451233.844108725    ","골프연습장업","사립","","","","","","",""
"3000000","CDFH3301052003000003","20031210","","03","폐업","03","폐업","20160719","","","","02-720-9911","","110759","서울특별시 종로구 당주동 128-27번지 동원빌딩 지하1층 ","서울특별시 종로구 새문안로3길 15 (당주동동원빌딩 지하1층)","","국민휘트니스","20160720092647","I","2018-08-31 23:59:59.0","","197484.983910622    ","452162.304535024    ","골프연습장업","사립","Y","","","10776.51","","",""
"3010000","CDFH3301051999000006","19991222","","01","영업/정상","13","영업중","","","","","","","100070","서울특별시 중구 소공동 110-0번지 ","","","소공골프연습장","20040825103927","I","2018-08-31 23:59:59.0","","198034.125156517    ","451321.55784154     ","골프연습장업","사립","0","","","","","",""
"3010000","CDFH3301052010000001","20100303","","01","영업/정상","13","영업중","","","","","","","100815","서울특별시 중구 신당동 102-5 창원빌딩 지층1호 ","","","신당 홀인원 스크린","20220217150800","U","2022-02-19 02:40:00.0","","201358.65484088     ","451258.777949759    ","골프연습장업","사립","","","","","","",""
"3000000","CDFH3301051992000001","19921123","","03","폐업","03","폐업","20030124","","","","","","110828","서울특별시 종로구 숭인동 1385-0번지 ","서울특별시 종로구 난계로 255  (숭인동)","","대경골프프라자","20030207091115","I","2018-08-31 23:59:59.0","","201948.560407436    ","452449.497992591    ","골프연습장업","사립","","0","0","0","","",""
"3000000","CDFH3301051994000001","19940616","","03","폐업","03","폐업","20080227","","","","","","110062","서울특별시 종로구 신문로2가 1-153번지 ","서울특별시 종로구 경희궁1길 1  (신문로2가)","","경희","20080227105249","I","2018-08-31 23:59:59.0","","197428.923002637    ","452041.177877529    ","골프연습장업","사립","0","","","","","",""
"3000000","CDFH3301051994000002","19940812","","03","폐업","03","폐업","20090119","","","","","","110522","서울특별시 종로구 명륜2가 43-3번지 ","서울특별시 종로구 성균관로4길 28  (명륜2가)","","명륜골프클럽","20090119182309","I","2018-08-31 23:59:59.0","","199840.102031153    ","453601.619497586    ","골프연습장업","사립","0","","","","","",""
"3000000","CDFH3301051995000001","19951201","","03","폐업","03","폐업","20010817","","","","","","110320","서울특별시 종로구 낙원동 207번지 ","서울특별시 종로구 수표로 111  (낙원동)","","파고다부설골프크럽","20030207091115","I","2018-08-31 23:59:59.0","","198963.479329414    ","452103.707437261    ","골프연습장업","사립","","0","0","0","","",""
"3000000","CDFH3301051996000001","19961202","","03","폐업","03","폐업","19991117","","","","","","110126","서울특별시 종로구 종로6가 289-3번지 ","","","동진실내골프","20030207091115","I","2018-08-31 23:59:59.0","","200717.7490316      ","452011.865092338    ","골프연습장업","사립","","0","0","0","","",""
"3000000","CDFH3301051997000001","19970220","","03","폐업","03","폐업","19981104","","","","","","110831","서울특별시 종로구 신영동 218-5번지 ","서울특별시 종로구 세검정로7길 19  (신영동)","","포인트","20030207091115","I","2018-08-31 23:59:59.0","","196454.355472638    ","455591.398185658    ","골프연습장업","사립","","0","0","0","","",""
"3000000","CDFH3301051997000002","19970305","","03","폐업","03","폐업","19980508","","","","","","110390","서울특별시 종로구 봉익동 141-1번지 5층 ","서울특별시 종로구 돈화문로6가길 16  (봉익동5층)","","세화","20030207091115","I","2018-08-31 23:59:59.0","","199300.967438142    ","452143.967133184    ","골프연습장업","사립","","0","0","0","","",""
"3000000","CDFH3301052008000006","20080521","","03","폐업","03","폐업","20200625","","","","02-2075-7676","","","서울특별시 종로구 종로1가 24 르메이에르종로타운1 ","서울특별시 종로구 종로 19 르메이에르종로타운1 (종로1가)","03157","종로에스지","20200625163915","U","2020-06-27 02:40:00.0","","198150.300374121    ","452019.212642931    ","골프연습장업","사립","","","","","","",""
"3000000","CDFH3301052009000002","20090810","","03","폐업","03","폐업","20110121","","","","737-7881","","110111","서울특별시 종로구 관철동 45-1번지 지상10층 ","서울특별시 종로구 우정국로2길 21  (관철동지상10층)","","아메리카 골프헬스","20110121155238","I","2018-08-31 23:59:59.0","","198541.72075378     ","451935.633974889    ","골프연습장업","사립","","","","","","",""
"3000000","CDFH3301052010000005","20101021","","03","폐업","03","폐업","20141229","","","","","","110062","서울특별시 종로구 신문로2가 12-5번지 지상5층 ","서울특별시 종로구 새문안로 38 (신문로2가)","110062","팰리스 스크린골프","20141229131430","I","2018-08-31 23:59:59.0","","197258.437306384    ","451786.479083595    ","골프연습장업","사립","","","","","","",""
"3000000","CDFH3301052010000006","20101102","","03","폐업","03","폐업","20131227","","","","02-737-7219","","110872","서울특별시 종로구 내수동 72번지 경희궁의아침3단지 오피스텔 3단지 ","서울특별시 종로구 사직로8길 34 (내수동)","110872","인 스크린","20140905170828","I","2018-08-31 23:59:59.0","","197465.223921125    ","452366.613899898    ","골프연습장업","사립","","","","","","",""
"3000000","CDFH3301052010000007","20101112","","03","폐업","03","폐업","20170629","","","","02-764-4996","","110320","서울특별시 종로구 낙원동 58-1번지 지상1층 ","서울특별시 종로구 삼일대로30길 21 (낙원동)","03132","영남 스크린골프","20170629171745","I","2018-08-31 23:59:59.0","","198913.496136105    ","452416.170780139    ","골프연습장업","사립","","","","","","",""
"3000000","CDFH3301052010000008","20101231","","03","폐업","03","폐업","20211021","","","","02-833-2504","","110803","서울특별시 종로구 구기동 88-31 ","서울특별시 종로구 진흥로 449 (구기동)","03007","서울스크린골프연습장","20211021162209","U","2021-10-23 02:40:00.0","","196260.9162031      ","456159.784427484    ","골프연습장업","사립","","0","0","0","0","",""
"3000000","CDFH3301052010000009","20100331","","03","폐업","03","폐업","20201008","","","","","","110837","서울특별시 종로구 창신동 23-76 브라운스톤 지하1층 ","서울특별시 종로구 지봉로 81 지하1층 (창신동 브라운스톤)","03095","에이블짐골프아카데미창신역점","20201008092102","U","2020-10-10 02:40:00.0","","201258.062657124    ","452787.132831042    ","골프연습장업","사립","","","","","","",""
"3000000","CDFH3301052012000001","20120611","","03","폐업","03","폐업","20130620","","","","","","110012","서울특별시 종로구 평창동 543-13번지 ","서울특별시 종로구 평창17길 10 (평창동)","","일육회스크린골프연습장","20140902163142","I","2018-08-31 23:59:59.0","","196977.474208605    ","456697.215598359    ","골프연습장업","사립","","","","","","",""
"3000000","CDFH3301052012000002","20120717","","03","폐업","03","폐업","20180809","","","","","","110111","서울특별시 종로구 관철동 45-1번지 ","서울특별시 종로구 우정국로2길 21 10층 (관철동)","03189","어반멀티짐 Urban multi Gym","20180809092319","I","2018-08-31 23:59:59.0","","198541.72075378     ","451935.633974889    ","골프연습장업","사립","","","","","","",""
"3010000","CDFH3301052000000001","20001016","","01","영업/정상","13","영업중","","","","","","","100760","서울특별시 중구 장교동 1-0번지 장교빌딩1층 ","","","장교 휘트니스 센터","20141217164723","I","2018-08-31 23:59:59.0","","198744.433228989    ","451677.065126229    ","골프연습장업","사립","","0","0","0","","",""
"3000000","CDFH3301052005000001","20050714","","03","폐업","03","폐업","20070410","","","","","","110420","서울특별시 종로구 관수동 20번지 국일관드림팰리스(5층) ","서울특별시 종로구 수표로 96  (관수동국일관드림팰리스(5층))","","피엔피스포츠쎈터","20070412114118","I","2018-08-31 23:59:59.0","","199045.043602772    ","451939.677286976    ","골프연습장업","사립","0","2","","","","",""
"3000000","CDFH3301052006000004","20061229","","03","폐업","03","폐업","20150330","","","","02-762-5603","","110827","서울특별시 종로구 숭인동 76번지 ","서울특별시 종로구 종로 347 지하1층 119 127호 (숭인동)","110827","필드스크린","20150330155417","I","2018-08-31 23:59:59.0","","201359.53353905     ","452395.659064842    ","골프연습장업","사립","","","","","","",""
"3010000","CDFH3301052000000002","20001020","","01","영업/정상","13","영업중","","","","","","","100828","서울특별시 중구 신당동 353-8번지 ","","","남산골프연습장","20030211175200","I","2018-08-31 23:59:59.0","","200675.681751637    ","450034.28885494     ","골프연습장업","사립","","0","0","0","","",""
"3000000","CDFH3301052008000002","20080303","","03","폐업","03","폐업","20120702","","","","","","110121","서울특별시 종로구 종로1가 24번지 르메이에르종로타운 B 220호 ","서울특별시 종로구 종로 19  (종로1가르메이에르종로타운 B 220호)","","위드 스크린 골프연습장","20120702180350","I","2018-08-31 23:59:59.0","","198150.300374121    ","452019.212642931    ","골프연습장업","사립","0","","","","","",""
